Row ID,Order ID,Year,Order Date,Month,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit
743,US-2013-146710,2013,8/28/2013,August,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-SU-10004498,Office Supplies,Supplies,51.52,5,-10.948
744,US-2013-146710,2013,8/28/2013,August,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,Paper,3.528,1,1.1466
745,US-2013-146710,2013,8/28/2013,August,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-PA-10004971,Office Supplies,Paper,4.624,1,1.6762
746,US-2013-146710,2013,8/28/2013,August,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,75220,Central,OFF-SU-10004261,Office Supplies,Supplies,55.168,4,6.2064
747,CA-2011-124429,2011,5/27/2011,May,Same Day,MH-17785,Maya Herman,Corporate,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,567.12,10,-28.356
748,CA-2011-124429,2011,5/27/2011,May,Same Day,MH-17785,Maya Herman,Corporate,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,359.32,4,7.1864
749,CA-2013-150889,2013,3/21/2013,March,Second Class,PB-19105,Peter Bühler,Consumer,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,11.992,1,0.8994
750,CA-2014-126074,2014,10/3/2014,October,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,58.05,3,26.703
751,CA-2014-126074,2014,10/3/2014,October,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,11,56.7864
752,CA-2014-126074,2014,10/3/2014,October,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,56.98,7,22.792
753,CA-2014-126074,2014,10/3/2014,October,Standard Class,RF-19735,Roland Fjeld,Consumer,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,1,1.4112
754,CA-2013-110499,2013,4/8/2013,April,First Class,YC-21895,Yoseph Carroll,Corporate,San Francisco,California,94110,West,TEC-CO-10002095,Technology,Copiers,1199.976,3,374.9925
755,CA-2012-135272,2012,12/7/2012,December,Standard Class,MS-17830,Melanie Seite,Consumer,Los Angeles,California,90036,West,FUR-FU-10002759,Furniture,Furnishings,79.92,4,28.7712
756,CA-2013-140928,2013,9/19/2013,September,Standard Class,NB-18655,Nona Balk,Corporate,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,383.438,4,-167.3184
757,CA-2011-106803,2011,12/29/2011,December,Standard Class,DC-13285,Debra Catini,Consumer,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,24.56,2,6.8768
758,CA-2011-106803,2011,12/29/2011,December,Standard Class,DC-13285,Debra Catini,Consumer,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,119.8,4,47.92
759,CA-2014-117240,2014,7/24/2014,July,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,13.128,3,4.2666
760,CA-2014-133333,2014,9/19/2014,September,Standard Class,BF-11020,Barry Französisch,Corporate,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,22.72,4,10.224
761,CA-2012-112319,2012,8/31/2012,August,Standard Class,AR-10510,Andrew Roberts,Consumer,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Paper,58.32,9,27.9936
762,CA-2014-126046,2014,11/4/2014,November,Standard Class,JC-16105,Julie Creighton,Corporate,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,12.39,3,5.6994
763,CA-2012-114923,2012,2/8/2012,February,Standard Class,LH-17020,Lisa Hazard,Consumer,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,107.982,3,-26.9955
764,CA-2011-162775,2011,1/14/2011,January,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,11.36,2,5.3392
765,CA-2011-162775,2011,1/14/2011,January,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Envelopes,50.94,3,25.47
766,CA-2011-162775,2011,1/14/2011,January,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,646.74,6,258.696
767,CA-2011-162775,2011,1/14/2011,January,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,5.64,3,2.7072
768,CA-2011-162775,2011,1/14/2011,January,Second Class,CS-12250,Chris Selesnick,Corporate,Bossier City,Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Storage,572.58,6,34.3548
769,CA-2011-106810,2011,5/14/2011,May,Standard Class,AJ-10795,Anthony Johnson,Corporate,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,310.88,2,23.316
770,CA-2013-157245,2013,5/20/2013,May,Standard Class,LE-16810,Laurel Elliston,Consumer,Arlington,Virginia,22204,South,FUR-CH-10003746,Furniture,Chairs,641.96,2,179.7488
771,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,18.28,2,9.14
772,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,207,3,51.75
773,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,32.35,5,16.175
774,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,7.71,1,3.4695
775,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,40.3,2,10.881
776,CA-2014-104220,2014,1/31/2014,January,Standard Class,BV-11245,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,34.58,7,14.5236
777,CA-2011-165974,2011,6/29/2011,June,Standard Class,DL-12865,Dan Lawera,Consumer,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,32.76,7,3.6855
778,CA-2012-144267,2012,8/21/2012,August,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,544.008,3,40.8006
779,CA-2012-144267,2012,8/21/2012,August,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,59.94,3,28.1718
780,CA-2012-144267,2012,8/21/2012,August,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,23.92,4,11.7208
781,CA-2012-144267,2012,8/21/2012,August,First Class,NZ-18565,Nick Zandusky,Home Office,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,4.28,1,1.926
782,US-2012-157014,2012,10/3/2012,October,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,32.07,5,-22.449
783,US-2012-157014,2012,10/3/2012,October,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,24,2,-2.7
784,US-2012-157014,2012,10/3/2012,October,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,35.49,1,-15.6156
785,US-2012-157014,2012,10/3/2012,October,Second Class,BM-11785,Bryan Mills,Consumer,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,47.984,2,0.5998
786,CA-2012-154921,2012,5/23/2012,May,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,186.69,3,87.7443
787,CA-2014-129567,2014,3/18/2014,March,Second Class,CL-12565,Clay Ludtke,Consumer,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,17.456,2,5.8914
788,CA-2012-154620,2012,12/12/2012,December,Standard Class,LT-17110,Liz Thompson,Consumer,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,348.928,2,34.8928
789,CA-2012-115938,2012,6/26/2012,June,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,143.96,4,69.1008
790,CA-2012-115938,2012,6/26/2012,June,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,15.42,1,4.1634
791,CA-2012-115938,2012,6/26/2012,June,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,43.04,8,21.0896
792,CA-2012-115938,2012,6/26/2012,June,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,332.94,3,79.9056
793,CA-2013-105256,2013,5/21/2013,May,Same Day,JK-15730,Joe Kamberova,Consumer,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,1363.96,5,85.2475
794,CA-2011-156433,2011,9/20/2011,September,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,9.96,2,4.5816
795,CA-2011-156433,2011,9/20/2011,September,Standard Class,ES-14020,Erica Smith,Consumer,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,21.72,4,10.6428
796,CA-2014-151428,2014,9/22/2014,September,Standard Class,RH-19495,Rick Hansen,Consumer,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,20.16,7,9.8784
797,CA-2012-124653,2012,12/24/2012,December,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,132.79,7,63.7392
798,CA-2012-124653,2012,12/24/2012,December,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,12.96,2,6.2208
799,CA-2012-124653,2012,12/24/2012,December,First Class,DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,21.56,7,10.3488
800,CA-2012-101910,2012,11/27/2012,November,Standard Class,CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,283.92,5,17.745
801,CA-2014-105809,2014,2/21/2014,February,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,22.23,1,7.3359
802,CA-2014-105809,2014,2/21/2014,February,First Class,HW-14935,Helen Wasserman,Corporate,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,215.968,2,18.8972
803,CA-2013-136133,2013,8/19/2013,August,Second Class,HW-14935,Helen Wasserman,Corporate,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,355.32,9,99.4896
804,CA-2013-115504,2013,3/13/2013,March,Standard Class,MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,12.96,2,6.2208
805,CA-2014-135783,2014,4/23/2014,April,First Class,GM-14440,Gary McGarr,Consumer,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,18.28,2,6.2152
806,CA-2011-134313,2011,11/1/2011,November,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,43.176,3,4.3176
807,CA-2011-134313,2011,11/1/2011,November,Standard Class,RA-19915,Russell Applegate,Consumer,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,1983.968,4,247.996
808,CA-2012-140921,2012,2/3/2012,February,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,28.4,2,11.076
809,CA-2012-140921,2012,2/3/2012,February,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,149.97,3,50.9898
810,CA-2011-151995,2011,10/13/2011,October,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,11.52,4,3.2256
811,CA-2011-151995,2011,10/13/2011,October,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,1298.55,5,311.652
812,CA-2011-151995,2011,10/13/2011,October,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,213.92,4,62.0368
813,CA-2011-151995,2011,10/13/2011,October,First Class,ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,25.78,2,2.578
814,CA-2014-143686,2014,5/15/2014,May,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,18.28,2,6.2152
815,CA-2014-143686,2014,5/15/2014,May,Same Day,PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,1399.93,7,601.9699
816,CA-2012-106565,2012,3/20/2012,March,First Class,BW-11110,Bart Watters,Corporate,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,51.84,8,24.8832
817,CA-2013-149370,2013,9/16/2013,September,Standard Class,DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,5.344,1,1.8704
818,CA-2011-140858,2011,6/28/2011,June,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,41.472,8,14.5152
819,CA-2011-140858,2011,6/28/2011,June,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,3.168,3,-2.4288
820,CA-2011-140858,2011,6/28/2011,June,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,1228.465,5,0
821,CA-2011-140858,2011,6/28/2011,June,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,31.086,3,-22.7964
822,CA-2011-140858,2011,6/28/2011,June,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,335.52,4,117.432
823,CA-2014-101434,2014,6/21/2014,June,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,239.97,3,71.991
824,CA-2014-101434,2014,6/21/2014,June,Standard Class,TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,9.82,2,4.8118
825,US-2011-102071,2011,5/9/2011,May,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,67.8,4,4.068
826,US-2011-102071,2011,5/9/2011,May,Standard Class,PG-18820,Patrick Gardner,Consumer,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,167.97,3,40.3128
827,CA-2014-126956,2014,8/22/2014,August,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,35,7,16.8
828,CA-2014-126956,2014,8/22/2014,August,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,37.24,4,10.7996
829,CA-2014-126956,2014,8/22/2014,August,Standard Class,GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,15.28,2,7.4872
830,CA-2014-129462,2014,6/17/2014,June,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,301.96,2,90.588
831,CA-2014-129462,2014,6/17/2014,June,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,180.66,3,50.5848
832,CA-2014-129462,2014,6/17/2014,June,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,191.98,2,51.8346
833,CA-2014-129462,2014,6/17/2014,June,Second Class,JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,65.99,1,17.1574
834,CA-2013-165316,2013,7/24/2013,July,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,35.216,2,2.6412
835,CA-2013-165316,2013,7/24/2013,July,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,23.696,2,6.5164
836,CA-2013-165316,2013,7/24/2013,July,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,265.475,1,-111.4995
837,US-2011-115987,2011,9/8/2011,September,Second Class,LH-17020,Lisa Hazard,Consumer,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,51.184,4,-79.3352
838,US-2014-156083,2014,11/5/2014,November,Standard Class,JL-15175,James Lanier,Home Office,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,9.664,2,3.2616
839,US-2013-137547,2013,3/8/2013,March,Standard Class,EB-13705,Ed Braxton,Corporate,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,21.072,3,1.5804
840,CA-2012-100454,2012,11/20/2012,November,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,60.45,3,16.3215
841,CA-2012-100454,2012,11/20/2012,November,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,11.52,4,3.3408
842,CA-2012-100454,2012,11/20/2012,November,Standard Class,BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,186.048,4,9.3024
843,CA-2013-161669,2013,11/8/2013,November,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,37.44,4,11.7
844,CA-2013-161669,2013,11/8/2013,November,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Binders,26.976,4,8.7672
845,CA-2013-161669,2013,11/8/2013,November,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,11.36,2,3.2944
846,CA-2013-161669,2013,11/8/2013,November,First Class,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Labels,14.62,2,6.8714
847,CA-2012-114300,2012,10/13/2012,October,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,83.72,7,23.4416
848,CA-2012-114300,2012,10/13/2012,October,Standard Class,AF-10885,Art Foster,Consumer,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,287.94,3,77.7438
849,CA-2014-107503,2014,1/2/2014,January,Standard Class,GA-14725,Guy Armstrong,Consumer,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,48.896,4,8.5568
850,CA-2011-107755,2011,2/8/2011,February,Standard Class,CK-12760,Cyma Kinney,Corporate,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,115.36,7,49.6048
851,CA-2013-152534,2013,6/21/2013,June,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,93905,West,OFF-AR-10002335,Office Supplies,Art,5.16,2,1.3416
852,CA-2013-152534,2013,6/21/2013,June,Second Class,DP-13105,Dave Poirier,Corporate,Salinas,California,93905,West,OFF-PA-10001870,Office Supplies,Paper,38.88,6,18.6624
853,CA-2013-113747,2013,5/29/2013,May,Standard Class,VD-21670,Valerie Dominguez,Consumer,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,185.88,6,50.1876
854,CA-2013-123274,2013,2/19/2013,February,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,44.46,2,14.6718
855,CA-2013-123274,2013,2/19/2013,February,Standard Class,GT-14710,Greg Tran,Consumer,New York City,New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,242.94,3,9.7176
